NAICS Code,Total Employment - 1999,MSA
48-49,2154.0,"Gulfport-Biloxi, MS MSA"
51,1610.0,"Gulfport-Biloxi, MS MSA"
52,3821.0,"Gulfport-Biloxi, MS MSA"
53,1412.0,"Gulfport-Biloxi, MS MSA"
54,5136.0,"Gulfport-Biloxi, MS MSA"
55,502.0,"Gulfport-Biloxi, MS MSA"
56,8443.0,"Gulfport-Biloxi, MS MSA"
61,1123.0,"Gulfport-Biloxi, MS MSA"
62,17933.0,"Gulfport-Biloxi, MS MSA"
71,11870.0,"Gulfport-Biloxi, MS MSA"
72,20535.0,"Gulfport-Biloxi, MS MSA"
81,4890.0,"Gulfport-Biloxi, MS MSA"
--,91859.0,"Binghamton, NY MSA"
23,3427.0,"Binghamton, NY MSA"
31-33,23849.0,"Binghamton, NY MSA"
42,4295.0,"Binghamton, NY MSA"
44-45,12903.0,"Binghamton, NY MSA"
48-49,1678.0,"Binghamton, NY MSA"
51,2646.0,"Binghamton, NY MSA"
52,3438.0,"Binghamton, NY MSA"
53,715.0,"Binghamton, NY MSA"
54,3914.0,"Binghamton, NY MSA"
55,587.0,"Binghamton, NY MSA"
56,4858.0,"Binghamton, NY MSA"
61,2417.0,"Binghamton, NY MSA"
62,12823.0,"Binghamton, NY MSA"
72,7661.0,"Binghamton, NY MSA"
81,3765.0,"Binghamton, NY MSA"
--,432567.0,"Birmingham-Hoover, AL MSA"
11,439.0,"Birmingham-Hoover, AL MSA"
21,2765.0,"Birmingham-Hoover, AL MSA"
22,6612.0,"Birmingham-Hoover, AL MSA"
23,32661.0,"Birmingham-Hoover, AL MSA"
31-33,48069.0,"Birmingham-Hoover, AL MSA"
42,32222.0,"Birmingham-Hoover, AL MSA"
44-45,51610.0,"Birmingham-Hoover, AL MSA"
48-49,12776.0,"Birmingham-Hoover, AL MSA"
51,14881.0,"Birmingham-Hoover, AL MSA"
52,32906.0,"Birmingham-Hoover, AL MSA"
53,7413.0,"Birmingham-Hoover, AL MSA"
54,21997.0,"Birmingham-Hoover, AL MSA"
55,12122.0,"Birmingham-Hoover, AL MSA"
56,35241.0,"Birmingham-Hoover, AL MSA"
61,5580.0,"Birmingham-Hoover, AL MSA"
62,56507.0,"Birmingham-Hoover, AL MSA"
71,3789.0,"Birmingham-Hoover, AL MSA"
72,30423.0,"Birmingham-Hoover, AL MSA"
81,23421.0,"Birmingham-Hoover, AL MSA"
95,921.0,"Birmingham-Hoover, AL MSA"
99,212.0,"Birmingham-Hoover, AL MSA"
--,40785.0,"Bismarck, ND MSA"
21,94.0,"Bismarck, ND MSA"
31-33,2138.0,"Bismarck, ND MSA"
44-45,6410.0,"Bismarck, ND MSA"
48-49,1507.0,"Bismarck, ND MSA"
53,570.0,"Bismarck, ND MSA"
54,2440.0,"Bismarck, ND MSA"
62,8844.0,"Bismarck, ND MSA"
72,4335.0,"Bismarck, ND MSA"
81,2932.0,"Bismarck, ND MSA"
--,45718.0,"Bloomington, IN MSA"
21,164.0,"Bloomington, IN MSA"
22,295.0,"Bloomington, IN MSA"
31-33,8143.0,"Bloomington, IN MSA"
42,1763.0,"Bloomington, IN MSA"
44-45,7482.0,"Bloomington, IN MSA"
48-49,687.0,"Bloomington, IN MSA"
51,2024.0,"Bloomington, IN MSA"
52,1526.0,"Bloomington, IN MSA"
53,869.0,"Bloomington, IN MSA"
54,1747.0,"Bloomington, IN MSA"
55,230.0,"Bloomington, IN MSA"
56,2195.0,"Bloomington, IN MSA"
61,297.0,"Bloomington, IN MSA"
62,6416.0,"Bloomington, IN MSA"
72,6171.0,"Bloomington, IN MSA"
81,2533.0,"Bloomington, IN MSA"
95,359.0,"Bloomington, IN MSA"
--,183263.0,"Boise City, ID MSA"
22,1849.0,"Boise City, ID MSA"
31-33,29959.0,"Boise City, ID MSA"
42,10518.0,"Boise City, ID MSA"
44-45,23113.0,"Boise City, ID MSA"
48-49,4728.0,"Boise City, ID MSA"
51,5344.0,"Boise City, ID MSA"
52,8790.0,"Boise City, ID MSA"
53,2435.0,"Boise City, ID MSA"
54,7477.0,"Boise City, ID MSA"
55,5988.0,"Boise City, ID MSA"
56,12363.0,"Boise City, ID MSA"
61,1871.0,"Boise City, ID MSA"
62,20920.0,"Boise City, ID MSA"
71,2098.0,"Boise City, ID MSA"
72,15912.0,"Boise City, ID MSA"
--,145191.0,"Boulder, CO MSA"
11,26.0,"Boulder, CO MSA"
21,117.0,"Boulder, CO MSA"
22,277.0,"Boulder, CO MSA"
23,7196.0,"Boulder, CO MSA"
31-33,25510.0,"Boulder, CO MSA"
42,5888.0,"Boulder, CO MSA"
44-45,18073.0,"Boulder, CO MSA"
